updated_at,file,line,rule_id,phrase,severity,treatment,replacement,reason,context
2026/05/26 15:18,display_wording_audit_20260525.html,1065,R12,売買判断,CONTEXT,許容,売買判断ではない / 判断補助,否定文・注意文なら可。肯定文では不可。,旧: 実施確定に見える判断表現 売買判断ではない判断補助 最終判断は証券会社画面、最新IR、リスク許容度確認を通す必要があるため。 売買判断ではない / 判断補助
2026/05/26 15:18,display_wording_audit_20260525.html,1071,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,53 購入検討 許容
2026/05/26 15:18,display_wording_audit_20260525.html,1073,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 次は、 未取得データを点数に混ぜない表示 を進めます。銘柄ごとに「取得済み」「未取得」「代替」「非加点」を分け、未取得がある場合は購入検討用スコアを未算出または信頼度低下として扱います。 購入検討用スコア / 購入検討へ進めない
2026/05/26 15:18,display_wording_audit_20260525.html,1074,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,次は、 未取得データを点数に混ぜない表示 を進めます。銘柄ごとに「取得済み」「未取得」「代替」「非加点」を分け、未取得がある場合は購入検討用スコアを未算出または信頼度低下として扱います。 購入検討用スコア / 購入検討へ進めない
2026/05/26 15:18,display_wording_audit_20260525.html,1080,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,31 購入検討 許容
2026/05/26 15:18,display_wording_audit_20260525.html,1082,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 目的: 空欄・未取得・未到達のデータを、0点や仮値として購入検討用スコアへ混ぜないための確認表です。 購入検討用スコア / 購入検討へ進めない
2026/05/26 15:18,display_wording_audit_20260525.html,1083,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,目的: 空欄・未取得・未到達のデータを、0点や仮値として購入検討用スコアへ混ぜないための確認表です。 購入検討用スコア / 購入検討へ進めない
2026/05/26 15:18,display_wording_audit_20260525.html,1089,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,32 購入検討 許容
2026/05/26 15:18,display_wording_audit_20260525.html,1091,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 結論: 探索スコアは比較用として残しますが、購入検討用スコアは「必須データ取得済み」「信頼度70点以上」「ハードゲートなし」の場合だけ表示します。 購入検討用スコア / 購入検討へ進めない
2026/05/26 15:18,display_wording_audit_20260525.html,1092,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,結論: 探索スコアは比較用として残しますが、購入検討用スコアは「必須データ取得済み」「信頼度70点以上」「ハードゲートなし」の場合だけ表示します。 購入検討用スコア / 購入検討へ進めない
2026/05/26 15:18,display_wording_audit_20260525.html,1098,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,37 購入検討 許容
2026/05/26 15:18,display_wording_audit_20260525.html,1100,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 対象銘柄 10社 280_nisa_test_10_candidate_plan_reaction_updated.csv 購入検討用スコア算出可 1社 必須データ取得済み、信頼度70点以上、ハードゲートなし。 未取得データあり 3社 未取得は0点や仮値にせず、購入検討用スコアから外す。 ハードゲート停止 7社 20営業日未到達、決算後反応未接続などは非通過扱い。 購入検討用スコア / 購入検討へ進めない
2026/05/26 15:18,display_wording_audit_20260525.html,1101,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,対象銘柄 10社 280_nisa_test_10_candidate_plan_reaction_updated.csv 購入検討用スコア算出可 1社 必須データ取得済み、信頼度70点以上、ハードゲートなし。 未取得データあり 3社 未取得は0点や仮値にせず、購入検討用スコアから外す。 ハードゲート停止 7社 20営業日未到達、決算後反応未接続などは非通過扱い。 購入検討用スコア / 購入検討へ進めない
2026/05/26 15:18,display_wording_audit_20260525.html,1107,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,43 購入検討 許容
2026/05/26 15:18,display_wording_audit_20260525.html,1109,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 購入検討用スコア = 業績/質40% + 下落耐性30% + 割安20% + 決算後反応10% 購入検討用スコア / 購入検討へ進めない
2026/05/26 15:18,display_wording_audit_20260525.html,1110,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,購入検討用スコア = 業績/質40% + 下落耐性30% + 割安20% + 決算後反応10% 購入検討用スコア / 購入検討へ進めない
2026/05/26 15:18,display_wording_audit_20260525.html,1116,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,184 購入検討 許容
2026/05/26 15:18,display_wording_audit_20260525.html,1118,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,許容 業績/質スコア 購入検討用スコア 購入検討用スコアには混ぜない 下落耐性スコア 購入検討用スコア 購入検討用スコアには混ぜない 割安スコア 購入検討用スコア 購入検討用スコアには混ぜない 決算後反応スコア 購入検討用スコア 購入検討用スコアには混ぜない データ信頼 購入検討用スコア / 購入検討へ進めない
2026/05/26 15:18,display_wording_audit_20260525.html,1119,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,業績/質スコア 購入検討用スコア 購入検討用スコアには混ぜない 下落耐性スコア 購入検討用スコア 購入検討用スコアには混ぜない 割安スコア 購入検討用スコア 購入検討用スコアには混ぜない 決算後反応スコア 購入検討用スコア 購入検討用スコアには混ぜない データ信頼 購入検討用スコア / 購入検討へ進めない
2026/05/26 15:18,display_wording_audit_20260525.html,1125,R10,保有候補,WARN,要確認,検証候補,保有する前提に見えるため。,46 保有候補 注意
2026/05/26 15:18,display_wording_audit_20260525.html,1127,R10,保有候補,WARN,許容,検証候補,保有する前提に見えるため。,注意 100社前後の母集団は、NISA 1年保有候補を探すための比較対象群であり、この段階で購入検討対象とは呼ばない。件数は固定せず、品質を優先する。 検証候補
2026/05/26 15:18,display_wording_audit_20260525.html,1127,R13,購入検討,CONTEXT,許容,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,注意 100社前後の母集団は、NISA 1年保有候補を探すための比較対象群であり、この段階で購入検討対象とは呼ばない。件数は固定せず、品質を優先する。 検証候補
2026/05/26 15:18,display_wording_audit_20260525.html,1134,R13,購入検討,CONTEXT,要確認,購入検討用スコア / 購入検討へ進めない,ゲートや非採用説明なら可。購入対象の断定には使わない。,46 購入検討 許容
2026/05/26 15:18,display_wording_audit_20260525.html,1136,R10,保有候補,WARN,許容,検証候補,保有する前提に見えるため。,許容 100社前後の母集団は、NISA 1年保有候補を探すための比較対象群であり、この段階で購入検討対象とは呼ばない。件数は固定せず、品質を優先する。 購入検討用スコア / 購入検討へ進めない
